s,ntype,text,TARGET,TARGET_ORIGINAL,dialogue_id,turn_id,type,source,persuasion,sourcedata
1373,1,"Black people are weak, that's why they don't have power. I don't care about them.",0,RACISM,321,2,HS,session_1,None,Dialogconan
1374,0,"You can't blame people of color for being weak, this is racism. Black people are people as is anybody else.",0,RACISM,321,3,CN,session_1,reasons,Dialogconan
1375,1,Immigrants are a nuisance.,0,RACISM,322,0,HS,session_1,None,Dialogconan
1376,0,"This is not true, we should make immigrants feel welcome. They are our brothers and sisters.",0,RACISM,322,1,CN,session_1,emotions,Dialogconan
1377,1,They are a problem. They are not welcome in our country.,0,RACISM,322,2,HS,session_1,reasons,Dialogconan
1378,0,"We are a country founded upon maintaining the rights of people, not undermining and eroding those rights.",0,RACISM,322,3,CN,session_1,emotions,Dialogconan
1379,1,Another waste of time. Did we need a process to know that the killer was a nigga? Murders are made by blacks. They are a threat.,0,RACISM,2371,0,HS,session_2,emotions,Dialogconan
1380,0,Our efforts need to be concentrated on identifying the perpetrators and identifying those who are actively involved in that. How would you feel if you were imprisoned as an innocent person?,0,RACISM,2371,1,CN,session_2,reasons,Dialogconan
1381,1,"All blacks are rapists, so you wouldn't never imprison an innocent person",0,RACISM,2371,2,HS,session_2,reasons,Dialogconan
1382,0,What's the data on that? Aren't you generalizing too much?,0,RACISM,2371,3,CN,session_2,reasons,Dialogconan
1383,1,"Black people are just a bunch of animals that shouldn't exist in our world, I'm not exaggerating.",0,RACISM,2371,4,HS,session_2,reasons,Dialogconan
1384,0,"Humans are born equal, you know? And everyone has the same possibilities to be good as they want to be. Why do you think that not all people are human?",0,RACISM,2371,5,CN,session_2,emotions,Dialogconan
1385,1,"Migrants are not welcome in our country. They are not welcome in my house, they are not welcome in my church.",0,RACISM,324,0,HS,session_1,emotions,Dialogconan
1386,0,"Migrants are welcome here, no one is against their will, they just want to live their life.",0,RACISM,324,1,CN,session_1,emotions,Dialogconan
1387,1,"They can live somewhere else, not in my country.",0,RACISM,324,2,HS,session_1,reasons,Dialogconan
1388,0,"For a lot of people it is still their home country, and they are proud of it.",0,RACISM,324,3,CN,session_1,emotions,Dialogconan
1389,1,Migrants are not welcome here regardless of how proud they are. They are not welcome in the modern European way of life.,0,RACISM,324,4,HS,session_1,reasons,Dialogconan
1390,0,"The European Union welcomes people from a wide range of backgrounds, including those from different religions. It is up to member states to decide how to address these legitimate differences, but always in full compliance with human rights.",0,RACISM,324,5,CN,session_1,credibility,Dialogconan
1391,1,Refugees are not welcome in our country.,0,RACISM,325,0,HS,session_1,emotions,Dialogconan
1392,0,They have the right to be here and free of persecution and violence.,0,RACISM,325,1,CN,session_1,reasons,Dialogconan
1393,1,"But migrants are the ones bringing violence, they're all violent people.",0,RACISM,325,2,HS,session_1,reasons,Dialogconan
1394,0,"Crime is not the fault of migrants, but of violent people.",0,RACISM,325,3,CN,session_1,reasons,Dialogconan
1395,1,And most migrants are violent. They're not welcome here.,0,RACISM,325,4,HS,session_1,emotions,Dialogconan
1396,0,"Migrants from the countries specified as having a 'very high' rate of immigration into the UK, are often accused of being unwilling to integrate. This is simply not true. If they do not want to integrate and don't like our country, why would they come here in the first place? Are they masochists or what?",0,RACISM,325,5,CN,session_1,reasons,Dialogconan
1397,1,I went to a shit load of therapy. I still don't feel safe in my own house with all these black people around.,0,RACISM,2373,0,HS,session_2,credibility,Dialogconan
1398,0,"If so many neighbors glare at black people, maybe they're the ones feeling unsafe...",0,RACISM,2373,1,CN,session_2,reasons,Dialogconan
1399,1,"Black people are a sickness and we cannot allow our children to grow up in a black-ruled society, that's why they get stared down. And rightly so.",0,RACISM,2373,2,HS,session_2,reasons,Dialogconan
1400,0,"It's racist to think that black people can't be in positions of authority. What you're saying is wrong, since we are all human beings capable of raising children.",0,RACISM,2373,3,CN,session_2,reasons,Dialogconan
1401,1,"Maybe it's racist, but we mustn't confuse diversity and inclusion with black supremacy.",0,RACISM,2373,4,HS,session_2,None,Dialogconan
1402,0,"Diversity is not about excluding some members of society, it's about sharing experiences and ideas of people of different groups. Thanks to diversity, we will develop our abilities to understand each other and maybe even understand how to benefit from this shared knowledge. ",0,RACISM,2373,5,CN,session_2,reasons,Dialogconan
1403,1,You might as well tell black people they are the n-word because then they would learn the hard way.,0,RACISM,327,0,HS,session_1,None,Dialogconan
1404,0,"Many people, myself included, have never had negative experiences with people of colour.",0,RACISM,327,1,CN,session_1,credibility,Dialogconan
1405,1,I find it hard to believe since all blacks are criminal. They are a threat to society.,0,RACISM,327,2,HS,session_1,reasons,Dialogconan
1406,0,"Not all black people are criminals. Just because a group has an undesirable name, does not mean they are all criminal.",0,RACISM,327,3,CN,session_1,reasons,Dialogconan
1407,1,Blacks are just an inferior bloodline to our own. We should remove them.,0,RACISM,2374,0,HS,session_2,emotions,Dialogconan
1408,0,The concept of race is a social construct which goal is to further segregation by discriminating certain groups. A person's humanity can't be respected if we label them by their biological makeup.,0,RACISM,2374,1,CN,session_2,reasons,Dialogconan
1409,1,"Well, Europe was founded and is made up of people of European descent, not Africans. It's history, not discrimination.",0,RACISM,2374,2,HS,session_2,reasons,Dialogconan
1410,0,"Actually there's no such group as a 'European descendents', and the opposite suggestion is just lies spread by racists.",0,RACISM,2374,3,CN,session_2,reasons,Dialogconan
1411,1,"I don't see any lies in saying that if you're not white, you are considered inferior and should be rejected by society.",0,RACISM,2374,4,HS,session_2,reasons,Dialogconan
1412,0,"Despite racism being part of our society, we should fight it and treat all people the same way. ",0,RACISM,2374,5,CN,session_2,emotions,Dialogconan
1413,1,It is ok to be racist against blacks.,0,RACISM,2375,0,HS,session_2,None,Dialogconan
1414,0,"Racism isn't okay against anyone. If someone treated you as you want to treat black people, you would feel bad.",0,RACISM,2375,1,CN,session_2,reasons,Dialogconan
1415,1,"In fact black people are the real racists. They say they want equality, but they actually want to give preference to black people, that's why I give it right back to them.",0,RACISM,2375,2,HS,session_2,reasons,Dialogconan
1416,0,"I think that the issue here is equality. Equality between people is a right that needs to be respected, and it should granted to everyone.",0,RACISM,2375,3,CN,session_2,reasons,Dialogconan
1417,1,"No, black people are a sickness and we cannot allow our children to grow up in a black dominated society.",0,RACISM,2375,4,HS,session_2,emotions,Dialogconan
1418,0,And racism would be much healthier? It doesn't belong to the 21st century and children especially shouldn't learn discrimination and hate.,0,RACISM,2375,5,CN,session_2,reasons,Dialogconan
1419,1,I'm tired of losing so much to black people. It's time for us to wake up.,0,RACISM,2376,0,HS,session_2,emotions,Dialogconan
1420,0,"Why do we have to ""wake up"" when black people are still suffering from the consequences of slavery?",0,RACISM,2376,1,CN,session_2,emotions,Dialogconan
1421,1,Come on! There are so many niggas in our society that we will soon become their slaves. We need change!,0,RACISM,2376,2,HS,session_2,emotions,Dialogconan
1422,0,If you want to change the way society works then you should be willing to change yourself. What would help are some more respect and openness.,0,RACISM,2376,3,CN,session_2,reasons,Dialogconan
1423,1,"I am not interested in knowing a black person. They are different to us in so many ways. They think and feel like us, but are unable to experience the fullness of our humanity.",0,RACISM,2376,4,HS,session_2,reasons,Dialogconan
1424,0,"I have met so many blacks that are amazing people, and all of them are able to feel and experience love and kindness.",0,RACISM,2376,5,CN,session_2,credibility,Dialogconan
1425,1,We have become too cosmopolitan and tolerant.,0,RACISM,331,0,HS,session_1,reasons,Dialogconan
1426,0,Is there such a thing as being 'too tolerant'?,0,RACISM,331,1,CN,session_1,None,Dialogconan
1427,1,"We can be tolerant and diverse also without migrants. We don't need them for this, they can return to their home countries.",0,RACISM,331,2,HS,session_1,emotions,Dialogconan
1428,0,There is nothing 'tolerant and diverse' about creating divisions based on nationality and place of birth.,0,RACISM,331,3,CN,session_1,reasons,Dialogconan
1429,1,"Migrants are just happy-go-lucky people with no moral code, they can't fit with us",0,RACISM,331,4,HS,session_1,reasons,Dialogconan
1430,0,"Immigrants are just like us, they have given their lives for our country. It is their right to be happy and to choose for themselves.",0,RACISM,331,5,CN,session_1,reasons,Dialogconan
1431,1,foreigners and immigrants take our jobs,0,RACISM,332,0,HS,session_1,None,Dialogconan
1432,0,"This is a myth, immigrants are not taking our jobs. In fact, immigration has been a huge success story for the UK economy.",0,RACISM,332,1,CN,session_1,reasons,Dialogconan
1433,1,If it's such a success why are in this horrible economic situation? It started when immigrants began to invade us. ,0,RACISM,332,2,HS,session_1,reasons,Dialogconan
1434,0,"Many European countries have been in recession since 2010, and this has not much to do with immigrants.",0,RACISM,332,3,CN,session_1,reasons,Dialogconan
1435,1,"I doubt that since they're stealing our jobs, making us poorer",0,RACISM,332,4,HS,session_1,reasons,Dialogconan
1436,0,"Immigrants don't steal our jobs. If you think that foreigners are stealing our jobs, then you should study migration and find that they work in solidarity with our society.",0,RACISM,332,5,CN,session_1,reasons,Dialogconan
1437,1,Immigrants steal our jobs.,0,RACISM,333,0,HS,session_1,None,Dialogconan
1438,0,Many immigrants have worked hard for the success of our country and for their integration. To suggest that they steal our jobs is just an attempt to divide society.,0,RACISM,333,1,CN,session_1,reasons,Dialogconan
1439,1,"Still, they steal our pensions.",0,RACISM,333,2,HS,session_1,reasons,Dialogconan
1440,0,"Migrants perform several vital functions in our economy. If they work and pay taxes then it is straightforward that they will get their pensions, but not ours, of course.",0,RACISM,333,3,CN,session_1,reasons,Dialogconan
1441,1,How can you be so sure?,0,RACISM,333,4,HS,session_1,None,Dialogconan
1442,0,Do you have any facts to back up your claim that they steal our jobs and our pensions?,0,RACISM,333,5,CN,session_1,reasons,Dialogconan
1443,1,Black people are weak and I don't care about them.,0,RACISM,2377,0,HS,session_2,None,Dialogconan
1444,0,Saying that black people are weak seems like racism to me. They are people as anybody else.,0,RACISM,2377,1,CN,session_2,reasons,Dialogconan
1445,1,"They are different to us in so many ways. They think and feel like us, but are unable to experience the fullness of our humanity.",0,RACISM,2377,2,HS,session_2,reasons,Dialogconan
1446,0,The black people I have met are all incredible human beings. I can't begin to describe the range of love and kindness they can feel.,0,RACISM,2377,3,CN,session_2,emotions,Dialogconan
1447,1,This doesn't change the fact that it is natural for white people to be racist against niggas.,0,RACISM,2377,4,HS,session_2,reasons,Dialogconan
1448,0,"What I hear from you is that you think white people have a right to treat black people like this, but it's actually not acceptable. Black people are our brothers and sisters.",0,RACISM,2377,5,CN,session_2,reasons,Dialogconan
1449,1,Refugees are not welcome here,0,RACISM,335,0,HS,session_1,emotions,Dialogconan
1450,0,Refugees are welcome here. Why wouldn't that be the case?,0,RACISM,335,1,CN,session_1,emotions,Dialogconan
1451,1,"They are simply not welcome, we should stop migrants from coming in.",0,RACISM,335,2,HS,session_1,emotions,Dialogconan
1452,0,"Migrants and refugees deserve to be accepted in our country like any other person, why should we stop them?",0,RACISM,335,3,CN,session_1,emotions,Dialogconan
1453,1,This is an invasion! We must stop them because they are not accepted by our people.,0,RACISM,335,4,HS,session_1,emotions,Dialogconan
1454,0,"The more a country takes integration as national policy, the more the citizens accept each other: see for example [link].",0,RACISM,335,5,CN,session_1,reasons,Dialogconan
1455,1,Immigrants are not welcome here. They are not worthy of our hospitality.,0,RACISM,336,0,HS,session_1,emotions,Dialogconan
1456,0,Since when is this the case? Who would have thought that there would have been such hate?,0,RACISM,336,1,CN,session_1,reasons,Dialogconan
1457,1,"They are not able to contribute to our country, that's why they must not come here.",0,RACISM,336,2,HS,session_1,reasons,Dialogconan
1458,0,"We welcome people from every walk of life. We are a melting pot of culture, so why should we be against immigrants?",0,RACISM,336,3,CN,session_1,emotions,Dialogconan
1459,1,They are not even citizens!,0,RACISM,336,4,HS,session_1,None,Dialogconan
1460,0,"Migrants are humans, and are entitled to the same rights as others, such as to ask for hospitality.",0,RACISM,336,5,CN,session_1,reasons,Dialogconan
1461,1,Those blacks are slaves: slavery runs in their blood.,0,RACISM,2378,0,HS,session_2,None,Dialogconan
1462,0,"Black people are not slaves, that's not only wrong, but also inaccurate, misleading and offensive. This term is used to degrade African Americans, who are people a not slaves, so why do you call them this?",0,RACISM,2378,1,CN,session_2,reasons,Dialogconan
1463,1,Blacks are born that way. They were brought up that way. They are different and cannot be like us. It is perpetuated in all their family.,0,RACISM,2378,2,HS,session_2,reasons,Dialogconan
1464,0,What is the point you're making? You might want to stop spreading racism.,0,RACISM,2378,3,CN,session_2,reasons,Dialogconan
1465,1,"Black people are worse than dogs, they deserve this treatment.",0,RACISM,2378,4,HS,session_2,reasons,Dialogconan
1466,0,"I don't think that black people are better than us, but neither are they worse. They just have a different skin color, but are humans like us.",0,RACISM,2378,5,CN,session_2,reasons,Dialogconan
1467,1,Black people are genetically inferior to us.,0,RACISM,338,0,HS,session_1,None,Dialogconan
1468,0,"This is simply not true, but I'm guessing you're not a geneticist. Have you tried joining a library?",0,RACISM,338,1,CN,session_1,None,Dialogconan
1469,1,I went to a shit load of therapy. I still don't feel safe in my own house with all these black people around.,0,RACISM,338,2,HS,session_1,credibility,Dialogconan
1470,0,Not all black people are bad. Not all black people are criminals. Not all black people are violent. Being aware that there are people different from you is a good thing.,0,RACISM,338,3,CN,session_1,reasons,Dialogconan
1471,1,I went to a shit load of therapy. I still don't feel safe in my own house with all these black people around.,0,RACISM,339,0,HS,session_1,credibility,Dialogconan
1472,0,Not all black people are bad. Not all black people are criminals. Not all black people are violent. Being aware that there are people different from you is a good thing.,0,RACISM,339,1,CN,session_1,reasons,Dialogconan
1473,1,They are different in the sense that they are genetically inferior to us.,0,RACISM,339,2,HS,session_1,reasons,Dialogconan
1474,0,"There are many different races, and it is not possible to consider someone ""inferior"" based on skin color.",0,RACISM,339,3,CN,session_1,reasons,Dialogconan
1475,1,Because black people's race is the worst in the world.,0,RACISM,2379,0,HS,session_2,None,Dialogconan
1476,0,"I don't believe that there is a race, only different skin tones.",0,RACISM,2379,1,CN,session_2,reasons,Dialogconan
1477,1,"I am not interested in this. They are different to us in so many ways. They may think and feel like us, but are unable to experience the fullness of our humanity.",0,RACISM,2379,2,HS,session_2,reasons,Dialogconan
1478,0,I have met so many African Americans who are incredible human beings perfectly capable of feeling and experiencing love and kindness.,0,RACISM,2379,3,CN,session_2,credibility,Dialogconan
1479,1,I hate when black people start acting like they are superior to others. They were born to be savages.,0,RACISM,2379,4,HS,session_2,emotions,Dialogconan
1480,0,"People are born with different skin colors, and they all have their own history, religion and culture. Why some of them would be more ""savage"" than others?",0,RACISM,2379,5,CN,session_2,reasons,Dialogconan
1481,1,"Migrants are not welcome here, they just arrive to take advantage of the system that has been set up for them.",0,RACISM,341,0,HS,session_1,emotions,Dialogconan
1482,0,There are rules in place to prevent migrants entering the UK illegally. Only the most vulnerable of people can get in.,0,RACISM,341,1,CN,session_1,reasons,Dialogconan
1483,1,"Even if migrants come here to escape the poverty, crime and misery in their homelands, they are still not welcome here.",0,RACISM,341,2,HS,session_1,reasons,Dialogconan
1484,0,"Refugees are often very contributing people in our society. We should welcome them, not exclude them.",0,RACISM,341,3,CN,session_1,emotions,Dialogconan
1485,1,"They can't stay here, they don't have a place in the modern European way of life.",0,RACISM,341,4,HS,session_1,reasons,Dialogconan
1486,0,"The European Union welcomes people from a wide range of backgrounds, including those from different religions. It is up to member states to decide how to address these legitimate differences, but always in full compliance with human rights.",0,RACISM,341,5,CN,session_1,reasons,Dialogconan
1487,1,Blacks are just a bunch of animals that only exist to destroy good white people.,0,RACISM,342,0,HS,session_1,None,Dialogconan
1488,0,Aren't those people raised as white supremacists much more harmful to a cohesive society?,0,RACISM,342,1,CN,session_1,reasons,Dialogconan
1489,1,"Negroes are way more problematic, they are nothing but trouble to white people.",0,RACISM,342,2,HS,session_1,reasons,Dialogconan
1490,0,Do you think it is true that the only reason that so many black people live in poverty is because they are mean? Can we blame a whole community because of the actions of a few individuals? It is a myth that black people are a problem.,0,RACISM,342,3,CN,session_1,reasons,Dialogconan
1491,1,"Immigration is the means by which our jobs are stolen by foreigners, and this impacts on low-income families.",0,RACISM,343,0,HS,session_1,reasons,Dialogconan
1492,0,"Immigration doesn't mean letting people in to steal our jobs, but rather, respecting people's right to live and work in the country they choose.",0,RACISM,343,1,CN,session_1,reasons,Dialogconan
1493,1,"Well, their right to work in our country is hurting the finance. They take jobs and services without paying taxes.",0,RACISM,343,2,HS,session_1,reasons,Dialogconan
1494,0,"This is not true at all. First of all, immigrants buy American products, which helps create jobs. Then they often start new businesses, and these business are more likely to hire employees than companies owned by native-born citizens. Last but not least, states with large numbers of immigrants report lower unemployment rates, so they give a net contribution to our country.",0,RACISM,343,3,CN,session_1,reasons,Dialogconan
1495,1,"If they create jobs, why don't they give them to us? They're stealing our jobs!",0,RACISM,343,4,HS,session_1,reasons,Dialogconan
1496,0,"Though some might claim that immigrants are taking job opportunities away from U.S. citizens, immigrants actually help to create new jobs. Not only immigrants buy American products, which helps create jobs, they also start new businesses. In fact, immigrants are twice as likely to start businesses as citizens born in the U.S., and companies owned by immigrants are more likely to hire employees than companies owned by native-born citizens. Last but not least, states with large numbers of immigrants report lower unemployment rates.",0,RACISM,343,5,CN,session_1,reasons,Dialogconan
1497,1,Black folks aren't important and don't need any right.,0,RACISM,345,0,HS,session_1,None,Dialogconan
1498,0,For the last years black people have been denied basic rights and their representation has declined dramatically. Black people have become second class citizens. It is time to give black people back the basic rights they should have always had the right to enjoy.,0,RACISM,345,1,CN,session_1,emotions,Dialogconan
1499,1,Black people do not belong here and don't deserve rights. I don't see any difference between the black murderer on TV and other niggas in town. They are all dangerous.,0,RACISM,345,2,HS,session_1,reasons,Dialogconan
1500,0,"Black people in news media are actually misrepresented with a disproportionate number of criminals, sexual offenders, and in some cases, murderers. A large part of this problem is a result of racism. We need to end this toxic way of thinking and talking, and start working towards building a more just and peaceful society.",0,RACISM,345,3,CN,session_1,emotions,Dialogconan
1501,1,"All nigga are subhuman, disgusting, and descended from apes.",0,RACISM,346,0,HS,session_1,None,Dialogconan
1502,0,Do you really think that all black people are worth less than other people? There is no evidence for this.,0,RACISM,346,1,CN,session_1,reasons,Dialogconan
1503,1,Black people' do not belong here. I don't see any difference between the black murderer on TV and other niggas in town. They are all dangerous apes.,0,RACISM,346,2,HS,session_1,reasons,Dialogconan
1504,0,"Black people in news media are actually misrepresented with a disproportionate number of criminals, sexual offenders, and in some cases, murderers. A large part of this problem is a result of racism. We need to end this toxic way of thinking and talking, and start working towards building a more just and peaceful society.",0,RACISM,346,3,CN,session_1,reasons,Dialogconan
1505,1,Black folks do not deserve equal rights.,0,RACISM,347,0,HS,session_1,None,Dialogconan
1506,0,"There is no such thing as ""black or white"" rights.",0,RACISM,347,1,CN,session_1,None,Dialogconan
1507,1,"Blacks make up only 14% of the population but they kill more people than whites. It is a fact, so they should have less rights.",0,RACISM,347,2,HS,session_1,reasons,Dialogconan
1508,0,It is also a fact that African Americans are a majority when we consider innocent defendants (i.e. a person wrongfully convicted of murder and later exonerated). Innocent black people are about seven times more likely to be convicted of murder than innocent white people.,0,RACISM,347,3,CN,session_1,reasons,Dialogconan
1509,1,This is an invasion. Millions of strangers jeopardizing our race and culture.,0,RACISM,2393,0,HS,session_2,emotions,Dialogconan
1510,0,"Then it wouldn't be a problem if it were one migrant? Diversity is not about numbers, but about having diverse people in different situations. ",0,RACISM,2393,1,CN,session_2,reasons,Dialogconan
1511,1,But they are invading our country!,0,RACISM,2393,2,HS,session_2,reasons,Dialogconan
1512,0,Immigrants don't want to invade our country. They just want to live their lives as best as they can.,0,RACISM,2393,3,CN,session_2,reasons,Dialogconan
1513,1,"Immigrants are overrunning our country, and are here illegally",0,RACISM,2393,4,HS,session_2,reasons,Dialogconan
1514,0,"If we look at the percentage of immigrants, we see that they're not overwhelming the country. In fact, it's in line with the percentages of immigration of other time periods. Immigrants have successfully integrated into American society during these periods, and there is no reason to believe that it will be different with the immigrants we have today.",0,RACISM,2393,5,CN,session_2,reasons,Dialogconan
1515,1,Black folks do not deserve equal rights.,0,RACISM,349,0,HS,session_1,None,Dialogconan
1516,0,"There is no such thing as ""black or white"" rights.",0,RACISM,349,1,CN,session_1,None,Dialogconan
1517,1,Blacks do more crimes than whites and therefore they deserve less rights.,0,RACISM,349,2,HS,session_1,reasons,Dialogconan
1518,0,"Even if 'blacks' committed more crimes, that doesn't mean that 'blacks' were inherently worse than whites. What's the point of statistics? Scholars have found that African Americans are disproportionately represented in the arrest and victimization reports which are used to compile crime rate statistics in the United States.",0,RACISM,349,3,CN,session_1,credibility,Dialogconan
1519,1,The goods that England offers should belong to us. Not to people who do not contribute to the state,0,RACISM,2398,0,HS,session_2,reasons,Dialogconan
1520,0,"There are enough homes for everyone in this country. In general I think it's pleasant to be treated like a human being, and immigrants have a right to that.",0,RACISM,2398,1,CN,session_2,reasons,Dialogconan
1521,1,Not if immigrants bring crime like they do. They are rapists.,0,RACISM,2398,2,HS,session_2,reasons,Dialogconan
1522,0,"We shouldn't let in people that are a threat to our society, but we can't ban all immigrants in principle.",0,RACISM,2398,3,CN,session_2,reasons,Dialogconan
1523,1,"If we don't do anything, immigrants will replace the people born in our country. We should block them.",0,RACISM,2398,4,HS,session_2,emotions,Dialogconan
1524,0,"It needs to be pointed out that only a fraction of the worlds population has migrated. Instead of blocking out those who are trying to live a better life, we should focus on guaranteeing equal rights to immigrants.",0,RACISM,2398,5,CN,session_2,emotions,Dialogconan
1525,1,Black folks do not deserve equal rights.,0,RACISM,351,0,HS,session_1,None,Dialogconan
1526,0,"There is no such thing as ""black or white"" rights.",0,RACISM,351,1,CN,session_1,None,Dialogconan
1527,1,"There is, since blacks are genetically inferior to whites",0,RACISM,351,2,HS,session_1,reasons,Dialogconan
1528,0,"So are you saying that because black people are different from whites, they are inferior? I would be interested in knowing which parameters you would use to measure this alleged 'inferiority'.",0,RACISM,351,3,CN,session_1,reasons,Dialogconan
1529,1,Black folks do not deserve equal rights.,0,RACISM,352,0,HS,session_1,None,Dialogconan
1530,0,"There is no such thing as ""black or white"" rights.",0,RACISM,352,1,CN,session_1,None,Dialogconan
1531,1,"Blacks do more crimes than whites, they don't deserve the same rights as us",0,RACISM,352,2,HS,session_1,reasons,Dialogconan
1532,0,"Even if 'blacks' committed more crimes, that doesn't mean that 'blacks' were inherently worse than whites. What's the point you're making?",0,RACISM,352,3,CN,session_1,reasons,Dialogconan
1533,1,Migrants come here to ruin our conutry.,0,RACISM,2399,0,HS,session_2,emotions,Dialogconan
1534,0,"Personally, I don't understand why you would say that, since they do so much good, for example they boost the working age population, etc.",0,RACISM,2399,1,CN,session_2,reasons,Dialogconan
1535,1,"I don't see anything good about them, migrants are a burden to us.",0,RACISM,2399,2,HS,session_2,reasons,Dialogconan
1536,0,"Migrants are here to work and pay taxes, how dare you call them a burden?",0,RACISM,2399,3,CN,session_2,reasons,Dialogconan
1537,1,"These dogs come here to rape and kill our women, not to work.",0,RACISM,2399,4,HS,session_2,reasons,Dialogconan
1538,0,"The most number of sexual crimes in Italy are committed by Italians, not foreigners.",0,RACISM,2399,5,CN,session_2,reasons,Dialogconan
1539,1,"Well, immigrants have no right to live in our country.",0,RACISM,2399,6,HS,session_2,emotions,Dialogconan
1540,0,They're guaranteed the right to live here by our constitution and by the ECHR.,0,RACISM,2399,7,CN,session_2,reasons,Dialogconan
1541,1,"In order to build a democratic state that ensures the right to food, education, housing, health, and so on to its citizens, we need to stop giving them to foreigners.",0,RACISM,2400,0,HS,session_2,emotions,Dialogconan
1542,0,"If we want to build a democratic state, shouldn't we ensure equal access to health care, education and so on?",0,RACISM,2400,1,CN,session_2,emotions,Dialogconan
1543,1,"That can't happen as long as immigrants are here, they are a problem. ",0,RACISM,2400,2,HS,session_2,reasons,Dialogconan
1544,0,They're our sisters and our brothers. The state and its citizens are duty-bound to help them integrate.,0,RACISM,2400,3,CN,session_2,reasons,Dialogconan
1545,1,We should focus on stopping immigrants coming in to destroy our culture instead.,0,RACISM,2400,4,HS,session_2,emotions,Dialogconan
1546,0,"If we stopped accepting them, our culture would not even exist, since they are part of it.",0,RACISM,2400,5,CN,session_2,emotions,Dialogconan
1547,1,"Even if what you say is true, mmigrants are a security risk to our country.",0,RACISM,2400,6,HS,session_2,reasons,Dialogconan
1548,0,"Immigrants are American citizens, and they are welcome here. They have taken part in the democratic system and don't pose a security risk, you're only perpetuating hate speech.",0,RACISM,2400,7,CN,session_2,reasons,Dialogconan
1549,1,"Without migration, Britain’s housing problems would be solved",0,RACISM,2402,0,HS,session_2,reasons,Dialogconan
1550,0,"The problem is that, even if the demand for housing is rising, the shortage of housing is a structural.",0,RACISM,2402,1,CN,session_2,reasons,Dialogconan
1551,1,"The problem isn't only housing: if immigrants were to live here, it would be hard to find a job",0,RACISM,2402,2,HS,session_2,reasons,Dialogconan
1552,0,Can you really say for sure that it will be hard to find a job?,0,RACISM,2402,3,CN,session_2,reasons,Dialogconan
1553,1,"Yes, immigrants are a burden to our country.",0,RACISM,2402,4,HS,session_2,reasons,Dialogconan
1554,0,"Immigration is a part of the UK economy, which contributes in a good way to the GDP. How can immigrants be a burden to the country?",0,RACISM,2402,5,CN,session_2,reasons,Dialogconan
1555,1,Multiculturalism is the death of western societies and also a mortal threat to minorities that are not protected by universal laws.,0,RACISM,2402,6,HS,session_2,reasons,Dialogconan
1556,0,The acceptance of cultural pluralism in society makes it more likely for minorities to be protected.,0,RACISM,2402,7,CN,session_2,reasons,Dialogconan
1557,1,Black folks do not deserve equal rights.,0,RACISM,356,0,HS,session_1,None,Dialogconan
1558,0,"There is no such thing as ""black or white"" rights.",0,RACISM,356,1,CN,session_1,None,Dialogconan
1559,1,"Blacks do more crimes than whites, so there is a difference in rights.",0,RACISM,356,2,HS,session_1,reasons,Dialogconan
1560,0,"Even if 'blacks' committed more crimes, that doesn't mean that 'blacks' were inherently worse than whites, there are factors, rather than race, affecting these statistics.",0,RACISM,356,3,CN,session_1,reasons,Dialogconan
1561,1,Immigration makes us less safe.,0,RACISM,2403,0,HS,session_2,None,Dialogconan
1562,0,How does immigration threaten our security?,0,RACISM,2403,1,CN,session_2,None,Dialogconan
1563,1,"Immigration is the death of the Western World, we must stop them!",0,RACISM,2403,2,HS,session_2,reasons,Dialogconan
1564,0,"immigration has a good effect on our economy, this is the opposite of death.",0,RACISM,2403,3,CN,session_2,reasons,Dialogconan
1565,1,I dont' understand how it's possible to say this when immigration is the biggest problem in our country.,0,RACISM,2403,4,HS,session_2,reasons,Dialogconan
1566,0,"Immigration is not a problem, it's a solution. We're better off with it. The British people has always been a mixture of cultures and mixing is better!",0,RACISM,2403,5,CN,session_2,reasons,Dialogconan
1567,1,Migrants are just fucked-up persons that cannot integrate in society because of their nationality.,0,RACISM,2404,0,HS,session_2,reasons,Dialogconan
1568,0,"Migrants who have come to this country have a responsibility to make our society better. They make our country better by seeking citizenship, and in the process they improve their lives too.",0,RACISM,2404,1,CN,session_2,reasons,Dialogconan
1569,1,Migrants are just happy-go-lucky people who do not take responsibility for their actions. If they keep this up they will do a lot of wrong to us.,0,RACISM,2404,2,HS,session_2,reasons,Dialogconan
1570,0,"People often migrate as a last resort to escape from dangerous situations in their countries of origin (violence, torture, rape...). Maybe they seem ""happy-go-lucky"" because they're glad to be alive and safe.",0,RACISM,2404,3,CN,session_2,reasons,Dialogconan
1571,1,"Migrants aren't just drowning our cities. They are also the reason why Europe is so fucked, they're not making it better.",0,RACISM,2404,4,HS,session_2,reasons,Dialogconan
1572,0,Why do you think that? What are they going to do to us in your opinion?,0,RACISM,2404,5,CN,session_2,None,Dialogconan
1573,1,"Migrants are not welcome in our country even if they're fleeing from something dangerous. They are not welcome in my house, they are not welcome in my church.",0,RACISM,2404,6,HS,session_2,emotions,Dialogconan
1574,0,"Migrants are welcome here and no one is against them, they just want to live peacefully.",0,RACISM,2404,7,CN,session_2,emotions,Dialogconan
1575,1,"Immigrants do not integrate, they are despicable and should be rejected.",0,RACISM,2405,0,HS,session_2,emotions,Dialogconan
